pop1,pop2
2014.0882055423908,2512.8732604591123
2015.0271162445342,2471.8423763430033
2012.918601507987,2513.224962658272
1998.2468895581535,2495.464209293756
2011.8602551042507,2504.5214862748303
1995.1223283359204,2501.2825440162746
2001.9135448281581,2498.6453018441625
1976.945551861757,2506.7616632379113
1992.5517548526366,2491.368921531926
2011.059434922308,2513.734539892161
1988.614067393959,2505.905621572933
1988.463375620478,2506.052391275642
2000.6390274014896,2490.1389669744044
2016.339861760639,2511.50691944592
2012.566372044855,2494.3259985220525
2004.8830226999796,2498.4448595227714
2006.2986766971235,2492.157338879786
1997.5605344014514,2494.483885464005
1988.123454813676,2476.83816665599
2011.616296866707,2508.1246416065646
2019.4588705161116,2507.651319320326
1996.5230283069527,2503.1440289805287
1985.1191942607898,2494.0333542013245
2000.902252076604,2502.6857827473214
1979.9226984981342,2505.6822869281814
2001.0038189555908,2512.4298677417937
1999.2285348477412,2501.1694939751183
1983.9250619046923,2508.9554080648754
2019.6572968597402,2535.7292415992747
2005.2700363420208,2507.4867484508763
2001.166628175577,2510.2966247121904
1982.6403336962057,2504.965896558242
2018.7605419952927,2509.83105330496
2002.3118793349793,2489.1177180382692
1996.182448905732,2497.2950083339483
2014.9906489564214,2498.1962680783686
2012.151856919068,2496.7233201773925
1995.3755712997,2492.9673660598683
1993.1624181333652,2478.4089860370686
2013.9644566337101,2496.841786669174
1995.5975623612642,2499.5253163534476
2000.9909097351078,2496.5274997346896
1996.4246457161946,2524.09752522452
1989.0740120712696,2496.4786972135835
1997.6443842275992,2500.782093454053
1993.6186173145331,2513.5845144965338
2001.4547787548354,2500.979423743487
2001.2321692743853,2518.245440495682
1997.7721185453304,2497.081014435885
1982.5204243302517,2517.3835896058035
2026.4517188533284,2504.4772377103177
2008.3703972456594,2498.201328271713
2027.005738932132,2486.042421416124
2001.9712380059427,2501.3866277147936
2010.894401562909,2512.8158038340166
1971.3546734448166,2499.576320637665
2003.7077950744049,2502.5416506687025
1984.7133373810202,2506.6892116080076
2019.005341558673,2496.1430405894985
2020.644223653516,2531.28573964221
1976.7457014930485,2515.2218085738823
1994.8977333864887,2512.009902965158
2010.841748771577,2507.255248208085
2001.4059435126676,2479.9764034308196
1994.6875889971946,2506.536251023379
2009.6038741483096,2502.677902811369
2015.0348728337517,2505.384153241055
1988.3300495482358,2485.155826010628
2006.2639257803498,2461.553466894344
2002.0457743206564,2503.793152386508
1994.629607318644,2509.3524566811825
1991.2907796642437,2494.3651799818635
1984.7826851274208,2510.407243155594
2003.6623699479037,2509.04573153014
1992.7203667353788,2491.9503984359585
1996.6186085604463,2483.91463868728
1993.911025071538,2483.8044558170473
1996.9772656004282,2502.20523688021
1988.4430923893935,2514.158134071557
1997.8921473948567,2488.9876117917083
1996.962509706616,2497.7255253983562
1989.5853546632668,2489.839678719284
1995.911871538996,2502.7380519117364
2011.6414750244876,2495.548367545594
2004.6442096112387,2488.0498028216452
2005.5141885895853,2493.3662384323065
2007.8767514363324,2473.2214594631773
2007.6892638579986,2496.971795845675
1991.7118196663935,2498.2347610659535
1991.1925447269227,2501.9795594132684
1995.6679430393242,2497.286774368649
1984.6294480513122,2497.137875385077
2018.2427368798212,2499.4930481297793
1998.313821528755,2493.840528345188
2008.2638564431707,2489.747870808839
2007.7055563653632,2486.776106191204
2007.380010596635,2521.7093917685006
2008.5280792375547,2509.7066450466023
2015.2445712029366,2508.878214093029
2027.1894912989626,2509.3025294876757
2008.0232936481123,2522.661510446685
1989.4082879545929,2507.8357726811946
1985.7379520565503,2503.5149640916857
2004.9477512812957,2505.5605184339656
2004.0630852332679,2511.9314947836815
1985.405657631897,2499.137629610371
1994.6206638501776,2478.752845236935
2016.276300283587,2508.2519274450924
2013.49489111242,2498.5976035139333
1990.0152988145533,2497.993689343744
1997.9458577819432,2500.4985400436244
2001.595385958367,2486.435505013245
1993.2630590823426,2500.297506856812
1995.1392141890126,2502.568208774212
1992.6474763549031,2485.1118866895404
1996.2312777767706,2504.3187925221882
2003.2443747257466,2514.951128277943
1991.5744442501423,2484.5590172907496
1997.3073714170946,2492.7537333213636
2012.7966427988938,2492.6310486246484
2009.4471311432324,2509.0041713286223
1986.1831061015143,2495.2869344608525
2007.0028847612286,2499.943398453919
1998.8194038040774,2518.6787987833573
1993.3686928104908,2509.346732258831
1997.8437563133596,2494.481635460663
2001.1862410503234,2489.53213430655
2012.6944603507407,2490.435472385409
1985.8313274763684,2512.1744323320136
1999.8724718166714,2493.9505376636757
2013.2365717456782,2529.642146879394
2000.7881183656996,2500.4865425250705
1988.7060814368815,2482.8132957782136
1996.0018544284062,2498.8333840606792
2024.96885103991,2529.3816158323752
2014.2321847741866,2484.529230022803
2001.4926147230603,2475.259089788966
2001.6567762844793,2499.2940840769475
1979.2776466785735,2500.799545867141
1989.3639874709188,2512.8835768492845
1987.8404273700667,2496.3946406435384
2004.1395290753371,2493.9592383940007
1994.740946895039,2514.8885049740848
2023.2759703326617,2512.5181742402892
1988.1269760443174,2510.7584716923416
2005.0175044806304,2486.3359663326164
1998.581388953107,2465.847745782754
1995.2327591469807,2510.202550764096
2006.0946583544217,2488.9173216212794
2007.989314344038,2481.9832460421467
1974.8498624705423,2506.029653343838
2019.5985760252054,2508.552776653226
2021.0777850164136,2497.5258996355424
2017.6326184004627,2519.7262708635717
2013.87130551415,2521.7905480656177
1993.521753301424,2496.93428258752
1987.9590593635478,2494.214843385589
2005.4559745532226,2508.469117777218
2000.934553475599,2497.6258822638224
2000.2371037280882,2495.232260526896
1995.9482579643804,2501.6017669926764
2001.817542268025,2517.3713910522583
1983.4987719259057,2517.788840782777
2023.860751205803,2517.2760241402766
2009.6238294261498,2516.7469662484214
2005.6964013865736,2516.16387486666
1991.3763913953107,2510.7784150048506
1990.4920256051728,2502.4885375413264
1989.0223929772937,2482.182532798591
2009.4045049808053,2504.3035076015667
2007.7644461752657,2502.9321724727024
1979.5225982844488,2516.124525353741
2008.208481640997,2502.8776248746785
2007.7141757140118,2508.936895573736
1988.4859867867433,2500.488911895929
2002.295878154447,2498.7838290657883
2010.0555547201254,2494.8791551867794
1993.5431223014393,2511.508050335435
1987.9444834582769,2499.938211705049
2008.6349137278808,2485.937521721615
2021.7362032263595,2505.686402239631
2010.0667965678067,2509.864292366632
2009.7824291586455,2501.6126937192485
1989.8488897127722,2478.283428789809
2011.5433899682985,2517.571249528698
2000.855100183756,2528.946090201705
2010.3541118668343,2503.108243932159
2015.2918360310805,2489.8579573945517
2003.5008060873147,2472.3535122664166
1983.763923715848,2509.193721660283
2015.8882465955633,2492.496525551529
2004.390615304065,2488.964939018174
1989.3167498441626,2483.701923547551
2010.3843880386942,2527.8226477266703
2012.120914255888,2512.5679429708603
1991.6750513900997,2493.482193149372
2012.9749161963714,2514.4409236281717
2008.3721110914676,2519.97039969416
1973.849643178969,2503.97008200572
1986.7906899785269,2501.457115815742
1984.9110171387022,2513.1446845215874
2019.4622906356428,2504.2176692067196
2018.2961398567995,2481.8387648014577
1984.700896711192,2490.6278197712236
1985.0794403806485,2498.160041939346
1994.594339763516,2524.312766341363
2004.9557436003568,2474.3941829264213
2020.5580145529175,2506.698396899427
2019.2230831689035,2512.2223494174086
2015.6350580919739,2517.6021023124276
2009.1669164188208,2504.8859285649596
2002.6571463950802,2503.185654300052
2017.721795694064,2511.9177348920502
1994.1628039798447,2512.565833741275
2017.9058214530917,2522.5892245516247
2004.9877577333546,2518.353583232188
1989.8840091829957,2488.3229045409435
1972.1757790728125,2509.8915304149396
2011.871278337535,2489.0286498351425
2003.7144149379933,2489.7599227878873
2018.2231859904593,2479.216460844162
2005.1302281316334,2505.3587385677697
1994.7614761933096,2482.1966590420434
2017.1802885571824,2510.8218083372585
2012.1457993553513,2503.111578388439
1995.8079455806078,2498.263276351753
1999.3550851134155,2504.9938803078353
1982.545396632502,2520.9222774784903
2001.2339280899027,2509.2865040653983
2001.5044927287422,2494.7797059221652
1996.8618883524746,2511.0640489826774
2006.2441827118464,2503.4205785358245
2014.5741640373687,2492.7817241835055
2012.0842171617521,2484.3911486303737
2013.7085482876466,2504.8353823293346
1996.6417172917318,2495.98470882687
2004.0864577600325,2490.2727879849035
1983.7766680213379,2510.978119224847
1973.8809647035307,2504.029777427338
1982.6411616089408,2510.858506642042
2011.5241935207125,2482.9718524693217
2009.3192470008848,2487.361461377593
1994.132135489362,2499.1276042459517
2016.3749925816082,2504.160322006499
1992.7892029066618,2484.951826076397
2005.84706020307,2476.1913365172963
1983.996059638105,2481.077690435211
2000.402276714239,2491.1009780851073
1985.590279439735,2510.0465682784493
2002.2095192013885,2501.2813432050184
1992.5474614778848,2511.0968107119847
1964.1194389411246,2501.206886167684
2005.3378821292206,2496.570443646963
1986.2958618957068,2541.3788261886675
1976.6022671166768,2497.890747012713
2010.0692501720143,2481.597629271874
2007.7959736351277,2501.7490691699845
2004.9464137699433,2496.295924565038
2012.7266806462076,2495.388724206904
1992.3733806745793,2508.7749830862203
1993.3110888543795,2504.485501350873
1984.072505698786,2496.444888476865
2008.3838430983965,2504.7436159645176
1985.052954924497,2482.091213558852
2003.1996702435035,2501.5475512059425
2007.1317592751361,2497.532429722731
1988.9673000896148,2502.5034325527886
1991.3481728355903,2502.7287081900463
2003.433499511161,2496.911802178847
2001.6374607516207,2507.438291642222
1995.5255964755675,2507.514070941048
2000.4952366972304,2515.989927977878
1985.979279035303,2511.1695858924086
1971.7507582138726,2496.620406242472
1986.9409070310214,2498.5888306537604
2001.5897234609915,2506.315334899646
2011.9374795539231,2491.153211375259
2007.390279828261,2496.133225640193
2008.0950395455004,2492.142146131013
2002.9471746765194,2497.5776549988036
2004.8660505025696,2519.6327628545187
1998.8930515396871,2499.4829496518796
1969.5065892088446,2479.1506272945467
2012.8640264559626,2489.822141024862
1980.8169675557403,2501.5508133530966
2001.970548107088,2486.9135133430004
1994.3240856643242,2490.6985493393695
2007.7854839468805,2499.659363918355
1991.6529000860814,2505.036878519145
1985.5297907525785,2482.3183413460997
1999.7391678576785,2497.086510969453
2003.7980897075465,2472.21459538661
1987.1993501703892,2492.1865702761074
2000.8063483189392,2475.475565640974
1999.4397107201967,2482.1162476324143
2009.6687687073595,2518.660972759366
1992.5231620546015,2494.595581059794
1997.9223914757947,2513.765968341804
2015.721135273534,2486.785414616237
2019.7031633453798,2498.780025694454
2000.2062955628887,2510.9024194233007
1989.3894483584795,2479.439822751506
2006.0844763420546,2478.327128575936
1996.8812908788261,2484.1794543056953
2014.9816122620923,2498.442087636397
2027.696463651001,2517.6420602350686
1996.2553157428854,2492.9302529457377
1987.299841944207,2479.151590748768
1990.7032125493822,2511.738525684187
2006.221020329063,2468.814512071772
1997.1709759791813,2514.963198465451
1990.8416245078574,2497.965804478674
1996.9874932730982,2515.604218055539
1989.8560814701489,2492.2059823442996
1998.139138543167,2508.863870903631
2011.9170491626107,2492.8645517273803
2028.6497671376535,2498.0590879132224
2013.5186569167554,2500.66793719071
2004.4726282825416,2508.88035738227
1984.1253544141484,2480.287099353948
2000.349775287417,2486.5449503069412
2006.6625136389316,2497.906488917307
2005.7687860361998,2506.937603467091
1981.1928428500346,2516.901954032514
1997.2079929555005,2508.2521745970344
2020.3061224804792,2478.7566820156917
1997.6473261294088,2504.2528779872437
1997.3735084719228,2487.7722858113493
2017.6509420982616,2503.4491948208943
1999.577519537646,2515.7564414352883
2014.2915091148263,2515.046156617396
2001.3439571790946,2506.4773537667747
1997.536037610399,2485.7015305909413
1980.7648841234875,2509.0863060066636
2008.0739922131897,2498.232962985132
1971.3410729586922,2482.6812880173525
1978.191899326777,2509.903653029845
2006.8203827449324,2514.963765910204
2010.160547728347,2486.9578226458398
2002.2100848786033,2504.7196452397084
2004.1005960987802,2502.135629649752
2012.5625876332485,2503.444097577897
1987.7924025861207,2488.268348298646
2006.3844170100222,2504.4310379467242
2001.9081182946852,2511.168730990674
2010.057515303498,2497.1678211677713
2013.1672112054337,2495.2762963287346
2013.1863844394707,2493.5433040376265
2002.7893521276847,2519.173763362609
1986.059813065036,2497.382069688346
2019.951424234335,2507.931034690582
2009.884895517863,2529.70058827058
2006.3237315185825,2485.437978448768
2009.9227815821055,2490.414686931497
1981.7299257337156,2495.1234092507434
2005.831336377596,2495.8948823405226
2015.7169299202094,2523.053701076044
2008.093554761862,2513.605487270141
1995.7163370053813,2490.0584754162455
1991.5571044561068,2497.557345924134
1996.0820958805189,2500.976400630781
2016.0179936545223,2487.7645271000747
2006.4555053174374,2500.4283428568187
1983.7716502252756,2503.4861431869954
2009.1685303138652,2483.876688853343
1996.780518033109,2483.3975842297987
1998.9097521403055,2485.4500235051974
1982.8049417120092,2493.132733229603
1994.7462045127813,2481.983828220989
1971.20040039829,2505.67490220935
1985.1485189871032,2516.512533097755
2024.164403698536,2506.3341165450925
1993.580130205662,2492.746810224332
2009.2684560511902,2480.000831896352
1996.0549643654658,2503.0072795775586
1995.7188225690566,2497.1036826324857
1993.0059566810623,2492.736874775653
1993.5823826296178,2512.6134986340917
1998.8432829082196,2494.9811617878345
2004.6361715534117,2512.3429252435294
2009.1774211256045,2512.902244055216
1985.917529199385,2507.268787563781
2004.175757866799,2503.425660726891
1980.1116734655805,2513.0974658822256
1995.337726926543,2486.931562652734
2023.1736862954956,2499.4005113957996
1986.0200149589475,2492.567422439363
1991.3715800814039,2506.025100143398
1998.379416092394,2504.029914524038
2016.7437866774462,2500.279425050784
2008.4430756803363,2513.6225192899497
2002.9530242079597,2503.5462987448986
2004.5196019353732,2501.5301103487172
1989.1548443322258,2491.20338779409
2002.2490232204664,2491.2702303668766
1996.5066464402746,2479.146970122446
2009.873151670035,2499.359394666605
1990.3778875150094,2502.0582399482487
1989.6863293180643,2504.5193994883275
2006.6994991584688,2526.564166132697
1992.1931277705135,2499.304734342262
1975.3769552000538,2510.8543640069856
1988.1336960891692,2520.1900985425978
1991.634632982401,2486.8042088787383
1974.7998376145592,2507.436245792477
1979.237341527255,2486.320885157177
1992.1538895869282,2507.4881572570825
1988.685160653495,2507.451341348803
2016.2659810249038,2495.5600062116823
1993.8858051261775,2509.496353997609
1973.502524149376,2497.398418287653
2011.6644463085465,2496.878259230991
1973.3679612557273,2518.3584591288986
2025.9790246559921,2517.7699814882467
1987.825551726869,2480.9673645825533
2003.8467377855072,2484.1937657624712
2011.9875320641931,2503.632486588998
2010.6950426496528,2483.7945830950166
2001.0409498941963,2498.9358923131517
2002.2377992075562,2490.2039836380222
2016.6303826506648,2511.3674322635597
1987.4255227326278,2508.725478226179
2002.645805834633,2520.263913680773
2001.824654256108,2496.517566217907
1999.6311406052303,2499.532188186829
2003.821422437471,2485.8126375405045
2007.177679945606,2522.973958730713
2006.502039633588,2495.201926579672
2002.1467062759368,2482.189876784117
1998.5529183875228,2488.8847985353577
2012.7607416746052,2493.3511402327695
1982.5865831898477,2511.485211554035
2002.8832314222113,2504.08230821548
2002.6239003407923,2517.642918881568
1993.1940597458524,2503.3611217344833
2006.3888106751695,2505.183256360121
1990.2063981681854,2488.2154081118815
2014.4060360813337,2498.0271882259262
1982.8669897008062,2479.0816596134
2007.6023541941397,2503.30498064708
1987.7120224714788,2510.6916457286047
1973.8814101522241,2491.5417952249363
1984.4075391991987,2503.3772525338336
2008.084984684436,2518.0653380835706
1993.3933117222155,2488.5240196944187
2006.6987196000723,2503.48641926803
2001.8598819693877,2494.6361214714193
1988.4164279379218,2502.282203816505
2004.2693069579109,2510.5054192635685
1988.6566336641672,2505.105677983898
2018.3271487173336,2508.1864536716203
1994.5119999753574,2485.953529739955
2006.66165797463,2513.6106057849734
1976.6580892049908,2498.2512258458896
2007.484040793255,2498.8904552336544
1982.950006120391,2485.2198230972185
2002.362817589952,2507.2644344158402
2025.6146771116707,2518.171543857595
1996.5472921786275,2515.7390797914795
1987.7052620436161,2512.589262162442
1993.042708501717,2501.8764474666777
2002.7050425978625,2512.7227161353144
2023.3154208426,2500.2746791451764
2010.3161167914634,2491.011194059042
2008.2249392111987,2514.3170153763244
1987.0495935672911,2515.800450165545
2014.9854583863844,2516.306813836379
1994.2838016072196,2501.2715713302605
2013.6276588590251,2491.5217870198335
2003.463666941368,2502.3023240049215
2004.2318426777842,2484.6849287359128
1989.6932727732988,2493.3961648388718
2017.2419065666156,2494.356038578845
2009.5123930076606,2510.184959902297
2017.965948275395,2495.169832088058
2004.9334781278055,2517.160254611117
1999.7572041905883,2494.115424864303
2009.5821989554815,2512.040512483419
1993.2523870775008,2523.1020097807627
2010.8888072108768,2492.861446068745
1985.3159782790876,2485.342184459073
2007.7462279827803,2516.976221508208
2034.4692824400909,2510.2575148235837
1995.6717698629636,2508.469325307303
1967.0668619791852,2494.812713324112
2020.745093579384,2520.1987962384474
1980.5470592986715,2492.769763939081
1988.0358172195988,2499.645806328285
2009.6288535925053,2498.4131955436305
2003.3861735498551,2482.1592392565935
1994.3077512327313,2493.023003642958
2014.0535630551162,2487.7368451732514
2001.8317806172593,2506.691900820298
2020.9299565020397,2514.0518780848665
2005.832777437674,2516.29664130139
1999.4602526439812,2490.469609702286
1997.1493328197819,2501.7635648497953
1997.251104448413,2500.073365394629
2022.4660883923625,2482.9768549070086
1991.7224500688824,2517.1573384411618
2003.7096778467208,2481.7538073075875
2015.3831350289709,2498.7932963687094
2001.7762693189618,2525.6486966398083
1978.519235401638,2489.934538203457
1999.5484380531732,2504.25435393437
1986.0104252188376,2500.002956233787
1999.9340009289429,2499.0723685930434
2018.0027939620352,2512.2879648687745
1993.9173574903332,2479.3326065385113
1987.774190558542,2493.8222931215832
1987.6435271997966,2495.286480172613
2015.8443255394025,2484.5547023787744
2007.3441534100566,2501.3883907570216
1987.8844511200784,2504.103695745686
2013.093171119041,2479.557953810984
1998.9383887892411,2477.7886890767727
2008.27489040651,2496.1119642857843
1986.8384366973664,2479.4632642500965
1983.0893066360827,2495.1004822436526
1985.6611806210276,2513.7088756520993
2030.8346539563374,2497.112358911853
2004.1663237887326,2502.180228384169
1993.245798448027,2513.119385914132
2017.0790687071433,2490.659262897991
2002.398212387619,2480.920234159391
1992.9888562996675,2500.955409089064
1973.500243942884,2507.2151045441065
1996.3611055373412,2491.1202653895984
2003.4387991173166,2501.361099094841
1990.0281247423802,2484.1332577082
2008.7319565246025,2527.2363492805594
2005.8746163868543,2498.4648171662357
2002.6460245087871,2492.3961630317317
1994.7507016904274,2485.6552655964
2005.965894167169,2499.886592148291
1986.2264103793875,2494.28376117438
2018.4273971371233,2518.247654892761
2006.3910878638094,2526.3958475877707
1987.020878844536,2505.5143491201316
2025.8832255446653,2496.9102879164857
2015.1874738941692,2497.4105582863854
1993.1919263770396,2495.91691919005
2016.100051105592,2508.011027829858
1996.4623215922693,2492.2722578141515
1998.7505661336209,2504.2409137231225
1999.2735866629248,2498.1822519754232
1994.1797096936577,2491.4956260621425
1982.8333748627792,2490.4079059692126
2010.685301706547,2501.5210839033857
1990.0440894679698,2498.5937002455976
1995.4892477342585,2493.993059056969
1988.366078243942,2497.4347531015633
2011.0523211209677,2516.810560671299
2001.706799926815,2512.0934521521276
1993.6697439319198,2501.933340904158
1975.836712245808,2513.927257336178
2012.8594121059118,2491.3812782168984
2004.31372019184,2498.641611544207
2009.1204319985661,2510.9961797556175
2001.3938712603485,2509.5098590548255
2007.112274650588,2517.5782909501563
1997.3507346802696,2495.875655364847
2010.8727308391212,2480.819875696338
1986.6642828210943,2507.0537988025385
2005.7396368696518,2487.994641509353
1995.1867188563026,2490.1766315193304
2016.1437743040988,2478.561351892172
2000.0031686773204,2472.6228159170555
1983.5436467169288,2503.835548204191
1994.0278364404212,2483.596461267074
1994.1619144866909,2499.0234020736293
2008.2211015422447,2490.942350603169
2000.6092478442315,2495.7696494047377
1999.6917705468304,2512.656240078444
2020.9690321452308,2498.0692915825243
2016.4270371374353,2513.998371377046
2021.4258988316283,2510.3098438637103
2004.040892916236,2508.316868643624
2011.8200310490333,2498.1197588281425
1999.2407274303134,2487.2490690764034
2003.7276917119218,2501.0648054626104
2015.48784039345,2500.480093490164
2032.9584226426978,2532.2598866779194
2001.483361854075,2492.476074408508
1987.8706331859407,2504.123118992044
1998.6464190363172,2523.3764645827564
2007.1902907929,2512.09036658372
1988.1667160326292,2519.93411258339
1997.9621641487834,2493.0602189195706
2005.0811372669373,2494.7652373076353
1999.1911363946967,2502.7074070754065
1990.2034598987416,2514.2090477486227
1994.4301073948425,2492.8646539899605
2000.2716162047661,2507.950457704112
1999.4822920487632,2497.9520758078957
2010.4387490074978,2494.135910137862
1991.687437543033,2481.0817492129795
2015.9183127155834,2505.9069213462776
1998.915485519699,2499.2996902179343
1999.8292897838955,2472.384710075115
1993.899080488566,2521.796161245233
1987.5162991591478,2480.150237834786
1991.9009059348916,2482.1837606931535
1989.8191001258663,2482.634077289921
2021.5107654811845,2488.313843425435
1969.2846655954709,2520.146494229044
2005.3512718981867,2509.4688349556404
1998.0785366132716,2496.5085054386877
2013.1271890703072,2516.866475280239
1996.5755849791237,2520.031292243371
2011.7276897233398,2491.6219956160026
1996.974600044476,2489.3485958750025
2007.945214368974,2487.679800975012
2003.3600856987343,2512.6309524372546
1987.834435932933,2496.2970351921626
2016.0576527425014,2502.4087817970903
2007.2635659976245,2508.8535769302503
2000.6613706032615,2528.9045758364127
1996.1965928768411,2504.8762261799616
2005.3139298554215,2488.907119598397
1994.1546932620217,2494.560979726288
2031.0155315759712,2485.8368005181164
2011.1425251659623,2495.8925875437726
2028.9722519425336,2504.2980312050427
1998.1944420698976,2500.9758801205994
1997.0523265961313,2485.9604380706933
1976.2052636977844,2499.911136289456
2013.8852539952975,2497.723708327888
2011.2947795162356,2526.9888707662017
1996.5752868807244,2491.1939201156583
1998.8736236713605,2524.9214286538895
1998.8549459787898,2504.386236423232
1990.1370391051519,2489.955672113472
2011.8524791952211,2503.503547466749
2006.7144704976058,2511.718405580491
1999.0078596204437,2492.7881777247444
1998.5948105590808,2520.788369963271
2007.4814591901988,2492.785859896457
1979.1580800592278,2490.8237300350415
1996.8454786214454,2514.3647174540883
2006.8527610916149,2489.2239978914668
1999.5068075754448,2491.2301844280037
1987.0628692419855,2509.5773270623226
1987.8801959087066,2493.1973186405708
1963.6678056900503,2478.542554269353
2019.4402338955379,2492.4792416924547
1977.5943638042302,2511.088706984046
2004.2292712693277,2479.3752699484276
1994.214602371124,2493.26974820609
2018.8319695271737,2510.047679764964
1987.185613826983,2500.38622651877
1994.0476921873328,2493.1421197809814
1970.8505487153025,2499.1668066901893
1989.4660958691657,2508.198557997469
1991.9721143991294,2481.8524338354455
1984.3227603170951,2497.4616949261144
2000.8650581732243,2489.607226952016
2005.632506561072,2517.8595677647013
2020.7161246954033,2502.274726752241
2013.173262033445,2497.1445974435264
2000.608264531823,2503.1831743977878
2005.2933322471033,2485.497705330412
1991.5186634999025,2485.8562849137224
1987.8711106517414,2489.601729821341
2000.928232314803,2521.2142130939906
1990.6433916786166,2516.5546393103145
1998.5021792775135,2513.3370826912414
2004.9564181733524,2500.37345591853
2009.162307492063,2504.235702905649
2016.2742691472522,2488.1235245486682
2007.7359238925903,2491.3548365852002
1984.153190282066,2518.3976031853445
2009.945611827836,2520.651517250363
2005.1905128331737,2491.7563412525633
1998.2890275875575,2474.2916119871916
1995.8658704155039,2509.5761276153366
1989.382193635587,2490.5708463113338
1996.137202859219,2507.1675799670297
1982.4626697943008,2496.5180785657026
2012.0276828077976,2488.9207389283515
1982.5146198811644,2497.7826049569453
2016.9257431781625,2484.174053973974
1984.6345266801254,2498.265173069967
1991.3656848993062,2496.8111932538022
1998.2606556729145,2476.474846187542
1988.3878387694997,2494.1422596446023
2004.9242978267248,2502.3863979473504
1983.4564068184839,2466.223593385303
2001.9676748124807,2502.7712810232815
1992.868695927502,2512.677046913207
2004.566618268803,2470.8783292235867
1989.4954434017611,2489.9051370797197
1955.5252830563018,2501.1677352351207
1995.0658640225752,2495.167099182216
1999.7611792325815,2509.1698361041767
2001.681691090062,2470.4726712952115
2004.248733805958,2524.832955723642
2007.668723996242,2501.9537044582285
1994.8786206108587,2510.0601048985295
2006.1445625131491,2501.947232566184
2016.3164664847584,2503.12115796313
1998.3646590539101,2492.0894991474925
2014.5983850780106,2500.217387585449
2003.3263085530048,2499.2861728007983
1995.8333173084209,2508.4704446258743
2004.3331179489912,2500.292593980494
2008.4882247382736,2505.77874980733
1983.725381208475,2497.971730074628
2015.4206357460216,2497.6078169099496
2001.9680602863855,2532.7464186878215
1987.752551277564,2514.7139876201536
2008.3133145485644,2522.7985508068455
2026.6581726168495,2504.1860372140145
2010.0818330994375,2510.7340077601766
2004.4624911218616,2503.819251603705
2008.1719387203957,2530.903366449693
1968.4081843763217,2491.5537391829207
2012.9084064201209,2492.475215477568
1998.9490731667265,2512.0820598562605
2005.3919900837589,2512.98736110846
1989.3166617527902,2507.906362205967
1998.5820427945519,2493.490334085275
1993.994036190118,2500.688188190828
2001.9372309747093,2484.7086712498285
2002.4368895310386,2486.9754240110638
2004.0127941785747,2496.289342712954
2022.436933602324,2496.4096931881795
1999.3876428954584,2494.4785395950885
1984.4144496793774,2499.770503351741
2007.1518509263733,2505.5656533851525
1993.774009582047,2483.7492670500324
1993.4771347217284,2510.070429265074
2002.1820928943241,2488.7569804564923
1978.2108546430036,2494.908218580708
1991.2264093461158,2498.3675705824076
1978.7752049281494,2503.432024665378
1985.3337007066536,2494.28889218423
2005.7946567316917,2497.0792244709814
2002.7409527469101,2503.3969439405
1990.5110779767124,2496.4312532866084
2000.5918529913943,2519.2257779544816
1988.0842047705726,2488.245647362292
1998.4245796978764,2509.3867907953772
1999.8687007229712,2509.1403423405527
1992.4586630648064,2518.4846858523797
1990.4014115358787,2511.2878700250453
1983.876682327929,2510.95415498997
2007.661747312225,2499.91325148402
2018.5772709829894,2509.838590980207
2020.0353928164584,2486.8650755898393
2024.2895961916943,2505.9008740099093
2014.285714481727,2498.4043441084536
2002.9095012309413,2523.7393569825376
2022.4952515201992,2498.4058312720094
2018.962768392089,2489.4955140458205
1997.4146542884225,2510.9351231219116
1996.034972643173,2505.141054169054
2002.9595134868523,2494.299543223157
1981.4700253252954,2490.386668889647
1981.1619495055602,2489.7763353312207
1995.9228551058256,2504.17410244752
1991.9458469731264,2508.135167998568
2002.1333577370099,2500.9355806580434
1987.893200247067,2519.211030440838
1984.7024611357583,2480.232517513388
2019.1513446009853,2514.834882487918
2004.404789944067,2488.0397139850065
2011.6461035053537,2507.429473764934
1980.8112483695559,2497.864526530437
1988.3019833295803,2516.984117706736
2000.5450330660615,2495.0966279835934
1999.5589887613987,2517.7489720062295
2000.9292245759038,2504.3201810170635
1993.0850769438046,2503.349253480418
2001.5470244652013,2511.634544875302
2001.7654513678453,2493.1984290849177
1992.1274116963314,2526.101562876064
1987.0234090650024,2499.404231082593
1972.0228288926269,2488.3787894802877
2012.6316635060302,2486.253865186034
2003.8393932628517,2508.755191059595
1991.1569389477309,2501.113550911117
2011.2398092745705,2481.8523925741333
2026.7435224274093,2495.304725453412
2021.7013565382526,2496.68393836636
1985.7433547995242,2506.974701624486
2010.5589549103192,2514.851463026588
1988.4796779245391,2500.6501991125215
2005.4586906387253,2499.284960628048
2008.153607276139,2504.3575023818485
1975.3429955021136,2503.842336403114
1994.3041271558632,2512.2221424161003
2022.9526649127968,2514.0505290752076
2024.0851656191421,2498.4579204700176
1974.1192001051297,2517.9796323547907
2023.084702421417,2492.094642991367
2008.7839661208868,2499.792921854083
2002.6931122367016,2515.846441588423
1997.3952422274858,2488.385209867629
2005.8566756273287,2507.676932817594
2001.176135776522,2486.6117482887466
2013.1734084085126,2509.510823647223
2019.239300386575,2490.139273449937
1991.8391637148964,2504.271525483783
2019.4466421362192,2477.556237683302
1992.2412527665258,2506.1962575434877
1977.130062257879,2521.9044560294087
